סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
18,9515,באר שבע,9000,58.4,22,0,593,343,5,338,10,7,6,0,0,0,0,10,0,1,0,0,0,0,0,7,29,161,7,0,0,0,61,0,1,0,0,0,0,0,0,38
18,9587,באר שבע,9000,94,19,0,569,290,4,286,17,0,2,1,0,0,0,8,0,0,0,0,0,0,0,4,97,97,5,0,0,0,44,0,0,0,0,1,0,0,0,10
18,9607,באר שבע,9000,137,58,0,316,161,3,158,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,57,67,0,0,0,0,19,0,0,0,0,0,1,0,0,5
18,9419,באר שבע,9000,185,54,0,686,430,4,426,9,5,0,0,0,0,0,18,0,1,0,0,0,0,0,5,106,185,3,0,0,0,70,0,0,0,0,0,0,0,1,23
18,9436,באר שבע,9000,213,10,0,604,351,3,348,7,0,0,1,0,0,0,6,0,1,0,0,0,0,0,2,94,146,1,1,0,0,53,0,1,0,0,0,0,0,0,35
18,9442,באר שבע,9000,223,99,0,596,383,4,379,9,4,2,0,0,0,0,7,0,0,0,0,0,0,0,7,86,183,1,0,0,0,53,0,0,0,0,0,0,0,0,27
18,9450,באר שבע,9000,245.5,101,0,616,384,3,381,14,2,2,0,0,0,0,16,0,0,0,0,0,0,0,9,81,176,2,0,0,0,55,0,0,0,0,0,0,0,0,24
18,9570,באר שבע,9000,250,119,0,712,440,3,437,5,6,0,0,0,0,0,13,0,0,0,0,0,0,0,16,108,183,1,0,0,0,39,0,1,0,0,0,0,0,0,65
3,1119,ביריה,368,1,1,0,592,434,0,434,17,13,0,0,0,0,0,23,0,1,0,0,0,0,0,31,11,238,3,0,0,0,38,0,0,0,0,0,0,1,0,58
2,747,בית נקופה,672,1,1,0,474,368,0,368,27,2,1,0,0,0,18,15,0,0,0,0,0,0,0,5,16,91,42,1,0,0,132,0,0,0,0,0,0,0,0,18
5,1625,בית שאן,9200,4,8,0,534,376,1,375,17,6,6,0,0,0,0,17,0,0,0,0,0,0,0,14,1,215,1,0,0,0,17,0,0,0,0,0,0,0,0,81
5,1632,בית שאן,9200,11,20,0,520,405,0,405,19,8,0,0,0,0,0,26,0,0,0,0,0,0,0,16,4,248,0,0,0,0,33,0,0,0,0,0,0,0,0,51
2,858,בית שמש,2610,25,11,0,551,368,4,364,0,253,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,101
2,991,ביתר עילית,3780,17.2,4,0,522,440,2,438,0,255,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,165
5,1910,בלפוריה,94,1,1,0,393,322,0,322,32,3,0,0,0,0,9,19,0,1,0,0,0,0,0,3,26,51,18,0,0,0,156,0,0,0,0,0,0,0,0,4
15,7201,בני ברק,6100,1.1,13,0,504,292,2,290,19,34,0,0,0,0,0,10,0,0,0,0,0,0,0,14,16,73,6,0,0,0,38,0,0,0,0,0,0,0,2,78
15,7243,בני ברק,6100,42,40,0,643,465,9,456,5,211,0,0,0,0,0,18,0,0,0,0,0,0,0,18,7,25,2,0,0,0,14,0,0,0,0,0,0,0,0,156
15,7250,בני ברק,6100,49,23,0,546,432,1,431,1,290,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,124
15,7297,בני ברק,6100,98,87,0,678,546,6,540,1,431,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,91
15,7298,בני ברק,6100,99,21,0,559,403,6,397,0,342,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48
16,8141,בת ים,6200,27,5,0,575,216,5,211,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,1,61,64,7,0,0,0,35,0,0,0,0,0,0,0,0,29
16,8143,בת ים,6200,28.2,18,0,669,269,3,266,13,1,1,1,0,0,0,5,1,0,0,0,0,0,0,3,89,74,7,1,0,0,58,0,1,0,0,0,0,0,0,11
16,8162,בת ים,6200,40,32,0,615,290,0,290,18,2,0,0,0,0,0,7,0,0,0,0,0,0,0,9,46,115,6,1,0,0,64,0,0,0,0,0,0,0,0,22
16,8169,בת ים,6200,54,49,0,728,385,2,383,24,10,0,1,0,0,0,6,0,0,0,0,0,0,0,11,56,150,7,0,0,0,104,0,0,0,0,0,0,0,2,12
16,8194,בת ים,6200,91,14,0,559,257,2,255,22,1,1,0,0,0,0,8,0,0,0,0,0,8,0,0,58,72,2,0,0,0,65,0,0,0,0,0,0,0,1,17
16,8201,בת ים,6200,105.4,22,0,632,342,0,342,34,5,0,0,0,0,0,17,0,0,0,0,0,0,0,8,41,133,6,0,0,0,70,0,0,0,0,0,0,0,0,28
16,8260,בת ים,6200,109.6,13,0,638,324,3,321,9,5,0,0,0,0,0,12,0,0,0,0,0,0,0,6,23,167,7,0,0,0,72,0,0,0,0,1,0,0,0,19
16,8262,בת ים,6200,109.8,13,0,631,325,0,325,16,2,1,1,0,0,0,14,0,0,0,0,0,0,0,7,38,141,3,0,0,0,78,0,0,0,0,0,0,0,0,24
16,8223,בת ים,6200,184,21,0,732,324,5,319,14,2,0,0,0,0,0,13,0,2,0,0,0,0,0,4,61,121,5,0,0,0,83,0,0,0,0,0,0,1,0,13
9,3725,ג'סר א-זרקא,541,2,2,0,725,285,3,282,2,0,261,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,10,1,0,0,1,0,0,1,0,1
9,3735,ג'סר א-זרקא,541,12,1,0,620,242,4,238,2,1,217,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,1,0,0,2,0,2,0,0,4,0,0,0,0
9,3812,ג'ת,628,3,3,0,627,270,4,266,0,0,245,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,11,0,0,0,2,1,0,0,0,0,0,0,0,3
9,3819,ג'ת,628,10,1,0,605,299,1,298,1,0,280,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,4,0,0,0,0,1,0,0,0,1
5,1855,גבעת אלה,1288,2,2,0,444,312,0,312,21,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,16,21,57,0,0,0,191,0,0,0,0,0,0,0,0,1
11,5186,גבעת שמואל,681,6,1,0,575,366,3,363,9,11,2,0,0,0,0,73,0,0,0,0,0,0,0,15,24,121,4,0,0,0,55,0,0,0,0,0,0,0,0,49
12,5642,גזר,370,1,1,0,385,205,1,204,25,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,6,13,47,0,0,0,106,0,0,0,0,0,0,0,0,0
19,10192,גן חיים,239,1,1,0,542,433,0,433,48,1,3,0,0,0,7,9,0,0,0,0,0,0,0,1,17,37,46,0,0,0,263,0,0,0,0,0,0,0,1,0
13,6385,גן יבנה,166,10,7,0,736,558,0,558,37,3,1,0,1,0,0,25,0,1,0,0,0,8,0,0,52,210,5,0,0,0,189,1,0,0,0,0,0,0,0,25
2,931,גפן,39,1,1,0,266,213,2,211,5,6,0,0,0,0,4,13,0,0,0,0,0,0,0,2,2,109,2,0,0,0,16,0,0,0,0,0,0,0,0,52
4,1372,גשר,305,1,1,0,416,250,2,248,73,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,6,22,25,0,0,0,115,0,0,0,0,0,0,0,0,0
18,9186,דימונה,2200,28,5,0,524,301,2,299,10,9,0,0,0,0,0,7,0,1,0,0,0,0,0,6,29,163,2,0,0,0,30,1,0,0,0,0,0,0,0,41
19,10397,הוד השרון,9700,29,5,0,737,555,1,554,35,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,18,124,41,0,0,0,304,0,0,0,0,0,0,0,0,22
5,1586,חבר,1110,1,1,0,345,250,0,250,15,2,0,0,0,0,1,7,0,0,0,0,0,0,0,6,20,131,4,0,0,0,51,0,0,0,0,0,0,0,0,13
9,3911,חדרה,6500,14,8,0,478,297,1,296,11,1,0,0,0,0,0,10,0,0,0,0,0,0,0,5,23,113,3,0,0,0,103,0,0,0,0,0,0,0,1,26
9,3917,חדרה,6500,20,8,0,524,247,4,243,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,3,25,76,3,0,0,0,78,0,3,0,0,3,0,0,1,38
9,3946,חדרה,6500,49,6,0,651,380,4,376,20,7,2,0,0,0,1,10,0,0,0,0,0,0,0,9,50,146,4,0,0,0,112,0,0,0,1,1,0,0,0,13
16,8016,חולון,6600,18,29,0,736,407,1,406,18,14,0,0,0,0,0,16,0,0,0,0,0,0,1,8,31,149,8,0,0,0,88,0,0,0,0,0,0,0,1,72
16,8027,חולון,6600,31,35,0,372,240,2,238,13,2,0,0,0,0,0,15,0,0,0,0,0,0,0,1,26,97,8,0,0,0,58,0,0,0,0,0,0,0,0,18
16,7871,חולון,6600,57,12,0,667,342,1,341,12,2,1,0,0,0,0,9,0,0,0,0,0,0,0,4,39,144,14,0,0,0,96,0,0,0,1,0,0,1,0,18
16,7886,חולון,6600,75,14,0,602,383,1,382,12,7,0,0,0,0,0,9,0,1,0,0,0,0,0,7,28,163,2,0,0,0,43,0,4,0,0,0,0,0,2,104
16,7891,חולון,6600,80,20,0,673,387,2,385,14,7,0,0,0,0,0,5,0,0,0,0,0,0,1,7,31,147,2,0,0,0,61,1,3,0,0,0,2,0,1,103
16,7921,חולון,6600,119,59,0,638,290,2,288,9,2,0,0,0,0,0,3,0,0,0,0,0,0,0,4,81,82,0,1,0,0,75,0,2,0,0,0,1,0,1,27
16,7934,חולון,6600,132,38,0,548,407,0,407,27,5,0,0,0,0,0,22,0,0,0,0,0,0,0,5,26,141,7,0,0,0,144,0,0,0,0,0,0,0,0,30
16,7993,חולון,6600,254.3,79,0,529,426,0,426,21,5,0,0,0,0,0,13,0,0,0,0,0,0,0,3,26,183,11,0,0,0,131,0,0,0,1,0,0,0,0,32
4,1400,חוקוק,374,1,1,0,457,307,0,307,89,0,3,0,0,0,1,8,0,0,0,0,1,0,0,4,9,15,61,0,0,0,115,0,0,1,0,0,0,0,0,0
18,9846,חורה,1303,1,4,0,667,205,3,202,10,0,153,0,0,0,0,0,0,1,0,0,0,0,1,0,1,8,8,0,0,0,18,0,0,0,0,0,0,1,0,1
18,9856,חורה,1303,11,7,0,693,199,1,198,18,0,160,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,6,0,7,0,0,0,0,0,0,1,0,1
7,3220,חיפה,4000,15,19,0,663,394,3,391,7,44,0,0,0,0,0,32,0,0,0,0,0,0,0,24,14,97,1,0,2,0,44,0,0,0,0,0,0,0,2,124
7,2899,חיפה,4000,57.1,199,0,424,138,2,136,4,2,72,0,0,0,0,0,0,1,0,0,0,0,0,1,12,23,8,0,1,0,7,0,1,0,0,0,0,0,0,4
7,2862,חיפה,4000,79,5,0,471,255,2,253,5,0,203,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,7,0,0,0,28,0,0,0,0,0,1,0,0,0
7,3083,חיפה,4000,186,42,0,502,304,2,302,22,1,0,0,0,0,0,10,0,0,0,0,0,0,0,1,28,68,12,0,0,0,156,0,0,0,0,0,0,0,0,4
7,3137,חיפה,4000,189,95,0,754,486,2,484,35,1,2,0,0,0,0,20,0,0,0,0,0,0,0,0,25,91,61,0,0,0,249,0,0,0,0,0,0,0,0,0
7,3064,חיפה,4000,216,102,0,490,308,1,307,20,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,16,43,44,0,0,0,171,1,0,0,0,0,0,0,0,0
7,2992,חיפה,4000,226,15,0,753,496,2,494,22,13,65,0,0,0,0,5,0,0,0,0,0,0,0,5,39,115,31,0,0,0,194,0,0,0,0,0,0,0,0,5
7,3097,חיפה,4000,273.6,2,0,659,416,0,416,33,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,27,74,52,1,0,0,207,0,0,0,0,0,0,0,0,1
7,2884,חיפה,4000,306,189,0,513,147,0,147,2,2,36,0,0,0,0,1,0,0,0,0,0,0,1,1,30,37,8,1,0,0,24,0,0,0,0,0,0,0,0,4
7,2907,חיפה,4000,310,122,0,730,296,2,294,45,7,4,0,0,0,0,13,0,0,0,1,0,0,0,2,79,63,25,0,0,0,49,0,0,0,1,0,0,0,0,5
7,3130,חיפה,4000,363,9,0,546,381,0,381,16,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,25,88,15,0,0,0,229,0,0,0,0,0,0,0,0,2
7,2890,חיפה,4000,377,195,0,686,280,12,268,10,1,3,0,0,0,0,4,0,0,0,0,0,0,0,3,52,109,3,0,1,0,66,1,2,0,1,2,1,0,0,9
7,3202,חיפה,4000,378,11,0,708,384,2,382,15,14,0,0,0,0,0,69,0,0,0,0,0,0,0,9,58,97,14,0,0,0,96,0,1,0,0,0,0,0,2,7
7,3204,חיפה,4000,389,219,0,515,257,3,254,5,4,2,0,0,0,0,8,0,1,0,0,0,0,0,1,51,110,3,0,0,0,51,0,0,0,0,0,0,0,0,18
7,3213,חיפה,4000,422,11,0,624,358,2,356,18,2,0,0,0,0,0,13,0,0,0,0,0,0,0,0,86,125,6,0,0,0,97,0,0,0,0,0,1,1,0,7
7,2898,חיפה,4000,430,255,0,527,249,4,245,2,0,178,0,0,0,0,0,0,0,0,1,0,0,0,0,11,22,16,0,0,0,13,0,0,0,0,0,0,0,1,1
17,9085,חלץ,820,1,1,0,353,245,1,244,16,2,0,1,0,0,17,18,0,0,0,0,0,0,0,7,4,133,2,0,0,0,16,0,0,0,0,0,0,0,0,28
3,1198,חצור הגלילית,2034,9,10,0,517,359,0,359,6,20,0,0,0,2,0,9,0,0,0,0,0,0,0,12,8,213,0,0,0,0,10,0,0,2,0,0,0,0,0,77
4,1308,טבריה,6700,2,14,0,591,348,4,344,13,10,1,0,0,0,1,18,0,0,0,0,0,0,0,17,14,161,2,0,0,0,36,0,0,0,0,0,0,0,4,67
4,1313,טבריה,6700,7,30,0,682,469,3,466,10,58,1,0,0,0,0,7,0,0,0,0,0,0,0,9,4,133,1,0,0,0,37,0,0,0,0,0,0,0,7,199
4,1318,טבריה,6700,12,37,0,487,173,0,173,5,9,1,0,0,0,0,6,0,0,0,0,0,0,0,9,12,97,0,0,0,0,18,0,0,0,0,0,0,0,5,11
4,1320,טבריה,6700,14,40,0,635,397,3,394,11,26,0,1,0,0,0,22,0,0,0,0,0,0,0,13,17,132,0,0,0,0,64,0,0,0,0,0,0,0,7,101
4,1332,טבריה,6700,24,39,0,492,229,1,228,7,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,45,99,2,0,0,0,28,1,0,0,0,0,0,0,6,33
4,1333,טבריה,6700,25,28,0,500,308,0,308,14,6,1,0,0,0,0,16,0,0,1,0,0,0,0,11,26,167,0,0,0,0,42,0,0,0,0,0,0,0,12,12
4,1336,טבריה,6700,30,1,0,713,418,2,416,17,6,0,0,0,0,0,15,0,1,0,0,0,0,0,11,12,238,0,0,0,0,61,0,0,0,0,0,0,0,4,51
4,1355,טבריה,6700,48,8,0,571,370,1,369,12,14,0,0,0,0,0,9,0,0,0,0,0,0,0,10,11,200,0,0,0,0,10,0,0,0,0,0,0,0,8,95
8,3288,טירת כרמל,2100,25,4,0,773,551,2,549,40,1,0,0,1,0,0,17,1,0,0,0,0,0,0,7,21,299,8,0,0,0,109,0,0,0,0,0,0,0,0,45
13,6478,יבנה,2660,26.3,19,0,539,400,2,398,25,2,0,0,0,0,0,19,0,0,0,0,0,0,0,2,13,140,9,0,0,0,171,0,0,0,0,0,0,0,0,17
12,5654,יד רמב"ם,64,2,1,0,431,315,0,315,16,5,0,0,0,0,25,12,0,0,0,0,0,0,0,3,11,168,1,0,0,0,42,0,0,0,0,0,0,0,0,32
5,1918,יפעת,134,2,2,0,400,294,2,292,66,0,2,0,0,0,0,4,0,0,0,0,0,0,0,3,11,22,41,0,0,0,142,0,0,0,0,0,0,0,0,1
1,298,ירושלים,3000,45,16,0,756,401,3,398,0,286,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,87
1,352,ירושלים,3000,262,156,0,677,470,3,467,5,186,0,0,0,0,0,26,0,0,0,0,0,0,0,3,2,57,4,0,0,0,11,0,0,0,0,0,0,0,0,173
1,281,ירושלים,3000,275,11,0,515,302,1,301,22,3,0,0,0,0,0,30,0,0,2,0,0,0,0,10,16,58,52,0,0,0,102,0,0,0,0,0,0,0,0,6
1,451,ירושלים,3000,342,26,0,537,302,0,302,3,12,1,0,0,0,0,19,0,0,0,0,1,0,0,18,14,100,2,0,1,0,65,0,2,0,0,0,1,0,0,63
1,396,ירושלים,3000,376.4,96,0,567,339,0,339,17,7,9,0,0,0,1,58,0,0,0,0,0,0,0,14,10,111,18,1,0,0,66,0,0,0,0,0,0,0,0,27
1,509,ירושלים,3000,396,135,0,513,387,1,386,23,2,1,0,0,0,0,19,0,0,0,0,0,0,0,11,28,128,39,0,0,0,127,0,0,0,0,0,0,0,1,7
1,175,ירושלים,3000,501.2,302,0,559,158,3,155,5,23,33,0,2,0,0,19,0,0,3,0,0,0,0,21,7,21,4,0,0,0,15,0,1,0,0,0,0,0,0,1
1,661,ירושלים,3000,518.5,316,0,700,93,0,93,0,0,67,0,1,0,0,6,0,0,1,0,0,0,0,3,2,2,0,0,0,0,8,0,0,0,0,1,0,0,0,2
1,666,ירושלים,3000,519.5,316,0,686,120,1,119,0,4,71,0,0,0,0,16,0,0,0,1,0,0,1,9,0,1,6,0,0,0,9,0,0,0,0,0,1,0,0,0
1,120,ירושלים,3000,521.1,41,0,542,240,0,240,15,25,12,0,0,0,0,15,0,0,0,0,0,0,0,7,13,63,20,0,0,0,51,0,0,0,0,0,0,0,0,19
1,121,ירושלים,3000,521.2,41,0,542,222,2,220,15,27,14,0,0,0,0,15,0,0,0,0,0,0,0,6,10,47,30,0,0,0,38,0,0,0,0,0,0,1,0,17
1,588,ירושלים,3000,643,45,0,543,307,2,305,18,3,4,0,0,0,2,38,0,0,0,0,1,0,0,19,24,99,15,0,0,0,55,0,0,0,1,0,0,0,1,25
1,188,ירושלים,3000,776.4,121,0,716,556,4,552,3,301,0,0,0,0,0,46,0,0,0,0,0,0,0,8,2,44,0,0,0,0,6,1,0,0,0,0,0,0,0,141
12,5665,כפר חב"ד,696,7,2,0,494,318,1,317,1,130,0,0,0,0,0,42,0,0,0,0,0,0,0,51,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,13
13,6510,כפר מרדכי,764,1,1,0,463,373,0,373,22,2,0,0,0,0,16,5,0,1,0,0,0,0,0,1,9,23,44,0,0,0,249,0,0,0,0,0,0,0,0,1
19,10233,כפר סבא,6900,23,93,0,415,296,1,295,29,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,34,40,0,0,0,170,0,0,0,0,0,0,0,1,1
19,10249,כפר סבא,6900,34,8,0,453,315,0,315,24,1,1,0,0,0,0,15,0,1,0,0,0,0,0,4,12,71,18,0,0,0,148,0,0,0,0,0,0,0,1,19
19,10271,כפר סבא,6900,56,1,0,629,454,0,454,45,7,0,2,0,0,0,12,0,0,0,0,0,0,0,3,34,51,43,0,0,0,246,0,0,0,0,0,0,0,0,11
19,10272,כפר סבא,6900,57,42,0,787,525,2,523,41,7,11,1,0,0,1,21,0,0,0,0,1,0,0,0,27,120,43,2,0,0,241,0,0,0,0,0,0,0,1,6
19,10293,כפר סבא,6900,80,1,0,714,488,3,485,45,1,1,0,0,0,0,16,0,0,0,0,0,0,0,3,26,67,49,0,0,0,276,0,0,0,0,0,0,0,0,1
19,10309,כפר סבא,6900,100,103,0,630,342,10,332,12,0,0,0,1,0,0,5,0,0,0,1,0,0,0,1,134,87,8,0,0,0,78,0,0,0,1,3,0,1,0,0
19,10333,כפר סבא,6900,127,89,0,596,506,1,505,28,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,27,67,43,0,0,0,321,0,0,0,0,0,0,0,0,4
19,10339,כפר סבא,6900,133,95,0,539,426,0,426,34,1,0,0,0,0,0,18,0,0,0,0,0,0,0,2,22,50,32,0,0,0,265,0,0,0,0,0,0,0,1,1
19,10344,כפר סבא,6900,951,97,0,568,442,0,442,31,1,0,0,0,0,1,15,0,0,0,0,0,0,0,4,27,101,36,2,0,0,219,0,0,0,0,0,0,0,0,5
6,2420,כרמיאל,1139,11,5,0,613,306,1,305,6,13,6,0,0,0,0,17,0,0,0,0,0,0,0,7,113,79,5,0,0,0,57,0,1,0,0,0,0,0,0,1
12,5429,לוד,7000,2,14,0,640,256,4,252,3,0,197,0,0,0,0,3,0,1,1,0,0,0,27,2,1,6,2,0,2,0,5,0,0,0,0,0,0,1,0,1
12,5400,לוד,7000,50,41,0,588,393,1,392,10,6,16,0,1,0,0,17,0,0,1,0,0,0,0,10,15,202,1,0,0,0,83,0,0,0,0,0,1,0,0,29
12,5404,לוד,7000,59,41,0,474,250,1,249,5,4,4,0,0,0,0,12,0,0,0,0,0,0,1,2,30,112,4,0,0,0,41,0,0,0,0,0,0,0,0,34
12,5464,לוד,7000,66.3,34,0,482,215,2,213,1,0,136,0,0,0,1,0,0,0,0,0,0,0,61,0,0,2,1,1,3,0,5,0,0,0,0,2,0,0,0,0
12,5410,לוד,7000,68,6,0,539,360,1,359,6,37,2,0,0,0,0,23,0,0,0,0,0,0,0,43,48,130,0,0,3,0,25,0,0,0,0,0,0,0,0,42
12,5416,לוד,7000,77,30,0,716,431,4,427,8,1,2,0,0,0,0,9,0,0,0,0,0,0,0,6,126,130,6,1,0,0,100,0,0,0,0,1,0,0,0,37
12,5428,לוד,7000,88,31,0,491,278,3,275,14,2,0,1,0,0,1,6,0,1,0,0,0,0,0,1,110,75,8,0,0,0,38,0,2,0,0,0,0,0,0,16
18,9875,לקיה,1060,5,1,0,728,159,0,159,6,0,140,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,1,0,0,0,1,1,0,0,1
2,773,מבשרת ציון,1015,15,2,0,456,307,1,306,33,0,1,0,0,0,0,20,0,0,0,0,0,0,0,6,19,74,33,0,0,0,113,1,0,0,0,0,0,0,0,6
4,1456,מגאר,481,4,5,0,719,343,3,340,5,0,73,0,0,0,0,14,0,0,1,0,0,0,0,0,81,8,10,0,1,0,108,0,0,0,0,0,0,0,0,39
5,1862,מגדל העמק,874,3,3,0,396,247,0,247,12,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,17,124,1,0,0,0,24,0,0,0,0,0,0,0,0,54
5,1864,מגדל העמק,874,5,31,0,447,255,4,251,5,7,1,0,0,0,0,11,0,0,0,0,0,0,0,1,98,72,1,0,0,0,28,0,0,0,0,1,0,0,0,26
5,1874,מגדל העמק,874,15,3,0,418,256,3,253,8,4,0,0,0,0,0,5,0,0,0,0,0,0,0,3,57,95,2,0,0,0,25,0,0,0,0,0,0,0,0,54
5,1879,מגדל העמק,874,22,2,0,705,391,6,385,6,8,2,1,0,0,0,7,0,1,0,0,0,0,0,1,187,124,1,0,0,0,29,0,4,0,1,0,0,0,0,13
5,1593,מגן שאול,1155,1,1,0,384,308,0,308,13,1,0,1,0,0,2,16,0,1,0,0,0,0,0,8,11,164,6,0,0,0,75,1,0,0,0,0,0,0,0,9
12,5717,מודיעין עילית,3797,11,20,0,765,647,5,642,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,131
5,1594,מולדת,269,1,3,0,359,268,2,266,39,2,0,0,0,0,3,8,0,0,0,0,0,0,0,0,11,20,19,0,0,0,163,0,0,0,0,0,0,0,0,1
6,2477,מכמנים,1202,1,1,0,358,263,0,263,24,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,9,24,55,0,0,0,144,0,0,0,0,0,0,0,0,0
4,1415,מסד,1258,1,1,0,384,268,0,268,74,0,0,0,0,0,2,6,0,1,0,0,0,0,0,5,6,29,16,0,0,0,128,0,0,0,0,0,0,0,1,0
2,1068,מעלה אדומים,3616,10,8,0,632,400,0,400,8,14,0,2,0,0,0,59,0,0,0,0,0,0,0,23,47,157,2,0,0,0,36,0,1,0,0,2,0,0,0,49
9,4151,מעלה עירון,1327,5,3,0,654,223,0,223,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2190,נהריה,9100,90,18,0,551,339,0,339,13,3,0,0,0,0,0,12,0,0,0,0,0,0,0,8,54,163,1,0,0,0,50,0,0,0,0,1,0,0,0,34
12,5678,נוף איילון,1333,3,1,0,543,433,2,431,3,20,0,0,0,0,0,332,0,0,0,0,0,0,0,23,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,21
5,1925,נוף הגליל,1061,2,24,0,685,323,2,321,9,10,107,0,0,0,0,8,0,0,1,1,0,0,1,3,26,69,10,0,0,0,39,0,0,0,0,1,2,0,0,34
5,1927,נוף הגליל,1061,4,15,0,577,291,8,283,3,3,12,2,0,0,0,0,1,0,0,1,0,0,0,5,92,119,4,2,0,0,22,1,0,0,0,0,1,0,1,14
5,1933,נוף הגליל,1061,13,15,0,650,326,2,324,16,5,47,0,0,0,0,13,0,0,0,0,0,3,0,0,69,114,3,2,0,0,39,0,0,0,0,0,0,0,0,13
5,1940,נוף הגליל,1061,18,18,0,546,209,4,205,4,1,13,0,0,0,0,8,0,0,0,0,0,0,0,8,58,88,3,0,0,0,20,0,0,0,0,0,0,0,0,2
5,1941,נוף הגליל,1061,19,14,0,558,369,3,366,11,4,33,0,0,0,0,18,0,0,0,0,0,0,0,19,49,123,3,0,0,0,95,0,0,0,0,0,0,0,0,11
5,1954,נוף הגליל,1061,32,1,0,641,300,2,298,7,7,10,0,0,0,0,3,0,0,0,0,0,0,0,4,139,92,1,0,0,0,22,0,0,0,0,0,0,0,0,13
11,5105,נחשונים,705,1,2,0,348,249,1,248,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,15,89,0,0,0,106,0,1,0,0,0,0,0,0,0
12,5753,ניל"י,3655,1,1,0,554,420,1,419,22,3,1,0,0,0,2,75,0,4,0,0,0,0,0,6,25,132,4,0,0,0,138,0,1,0,0,1,0,0,0,5
17,9126,ניצן ב',1419,3,3,0,305,222,0,222,4,1,0,0,0,0,3,49,0,0,0,0,0,0,0,54,0,84,1,0,0,0,9,1,0,0,0,0,0,0,0,16
5,1608,ניר יפה,165,1,1,0,408,298,0,298,31,0,0,1,0,0,3,9,0,0,0,1,0,0,0,4,8,116,3,0,0,0,107,0,0,0,0,0,0,0,0,15
13,6297,נס ציונה,7200,19,11,0,491,391,0,391,45,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,22,98,16,0,0,0,180,0,0,0,0,0,0,0,0,13
5,1837,נצרת,7300,75,11,0,591,291,1,290,0,0,267,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,6,0,0,0,0,0,0,0,0,5
8,3334,נשר,2500,3,5,0,599,358,1,357,16,5,0,0,0,0,0,3,0,0,0,0,0,0,0,9,46,143,7,0,0,0,73,0,0,0,0,0,0,0,0,55
8,3335,נשר,2500,4,8,0,516,281,3,278,5,5,0,0,1,0,0,9,0,0,0,0,0,0,0,3,93,85,1,0,0,0,65,0,0,0,0,1,0,0,0,10
8,3342,נשר,2500,11,21,0,559,299,6,293,11,4,7,0,0,0,0,7,0,0,0,0,0,1,0,0,91,91,7,0,0,0,71,0,0,0,0,0,0,0,0,3
